id,game_id,review_count
3574604,198200,0.000177473201098
3573767,86430,0.000176859560271
3572816,36261,0.000176528607915
3572607,232,0.000176239024603
3572627,17438,0.000176218340081
3575311,131999,0.000176108022628
3573312,34951,0.000176004600017
3573926,192192,0.000175625383775
3572120,2976,0.000175508171483
3573753,2948,0.000175253062375
3573093,442,0.000174887635814
3572804,5611,0.000174701475114
3574243,141416,0.000174384312439
3575013,506,0.000173970621994
3572707,3078,0.000173894778745
3574018,123783,0.000173219084351
3573125,7886,0.000173170820466
3575074,28164,0.000173163925625
3572858,11707,0.000173163925625
3573997,55036,0.000172998449447
3572688,623,0.000172853657791
3575196,122522,0.00017266749709
3573293,19409,0.000172433072505
3573103,10192,0.000172260701486
3576894,277143,0.000170812784927
3573243,54572,0.000170702467475
3574323,144153,0.000170516306774
3574179,3251,0.000170137090532
3573134,81141,0.000170054352443
3572946,1593,0.000169957824673
3575052,228532,0.000169937140151
3572829,57372,0.000169537239387
3574105,120322,0.000169502765183
3573814,118993,0.000168806386266
3576806,150010,0.000168785701744
3574342,14394,0.00016774458079
3573370,118,0.000167613578815
3577103,182202,0.000166717249517
3574468,1040,0.000166076029326
3573989,114422,0.000166062239645
3573699,114830,0.000165876078944
3572393,136042,0.000165779551174
3574694,210395,0.000165221069072
3572574,139077,0.000164786694105
3574986,30155,0.000164441952067
3573336,55123,0.000164421267544
3572477,17696,0.000164400583022
4400631,211196,0.000164173053277
3573889,2682,0.000164007577099
3573705,112925,0.000163338777546
3572283,9265,0.000163118142641
3572236,90561,0.000162842349011
3573713,10965,0.0001627389264
3572482,15773,0.0001627389264
3573497,23582,0.00016219423398
3576223,32283,0.000161946019713
3573081,25260,0.000161815017738
3572442,142901,0.000161594382834
3576076,132907,0.000161546118949
3575047,14314,0.000161408222133
3573378,151353,0.000161346168567
3574382,103292,0.000160711843217
3572993,4,0.000160394680542
3573762,17432,0.000160187835319
3573453,17012,0.000160187835319
3572837,116100,0.000159546615129
3573022,113,0.000159519035766
3575796,11764,0.000159181188569
3573858,266382,0.000158912289779
3575992,31551,0.000158877815575
3574526,127939,0.00015864339099
3572840,120619,0.000158271069589
3573205,133307,0.000157781535895
3573317,20052,0.000157057577615
3574672,220348,0.000156988629208
3574199,3193,0.000156857627233
3574103,268842,0.000156754204622
3574009,132139,0.000156574938762
3575396,154775,0.000156561149081
3573407,103288,0.000156519780036
3574191,9195,0.000156492200673
3573459,103218,0.00015645772647
3572761,3267,0.000156437041947
3575485,136993,0.00015627846061
3580034,27523,0.000156161248317
3573435,128004,0.000156106089591
3573195,6038,0.000155671714623
3573923,26580,0.00015555450233
3573073,18980,0.000155251129337
3590469,500,0.000155016704751
3574631,144098,0.000154830544051
3579279,198499,0.000154809859529
3572655,57217,0.000154513381376
3574171,19470,0.000154423748446
3574226,90099,0.000154223798064
3573957,266676,0.000153989373478
3573955,34269,0.000153899740549
3574742,19520,0.000153858371504
3573473,6009,0.000153686000485
3574460,83368,0.000153520524307
3573666,4840,0.000153437786218
3576046,116667,0.000153258520358
4640408,275459,0.000153106833861
3572617,116238,0.000153086149339
3572399,13,0.000153051675135
3573127,11550,0.000152996516409
3575509,103065,0.000152893093798
3574123,31194,0.000152720722779
3574260,7857,0.000152520772397
3573793,18984,0.000152403560104
3573249,72813,0.000152403560104
3573431,28722,0.000152307032334
3572137,601,0.000152307032334
3572348,13686,0.000152293242652
3574340,8729,0.000152265663289
3573374,19549,0.000152065712907
